Year,Theory,Status,Deviation,Metric_Value
-7404,Leo,FAIL,10.0917,79.9083
-7404,King_Shaft,FAIL,26.3385,18.6615
-7404,Queen_Shaft,FAIL,18.0187,16.9813
-7404,North_Shaft,FAIL,27.3877,5.1123
-7403,Orion,FAIL,9.6508,18.9808
-7403,Leo,FAIL,10.0963,79.9037
-7403,King_Shaft,FAIL,26.3342,18.6658
-7403,Queen_Shaft,FAIL,18.0142,16.9858
-7403,North_Shaft,FAIL,27.3832,5.1168
-7402,Orion,FAIL,9.6550,18.9850
-7402,Leo,FAIL,10.1009,79.8991
-7402,King_Shaft,FAIL,26.3299,18.6701
-7402,Queen_Shaft,FAIL,18.0096,16.9904
-7402,North_Shaft,FAIL,27.3788,5.1212
-7401,Orion,FAIL,9.6591,18.9891
-7401,Leo,FAIL,10.1056,79.8944
-7401,King_Shaft,FAIL,26.3259,18.6741
-7401,Queen_Shaft,FAIL,18.0051,16.9949
-7401,North_Shaft,FAIL,27.3746,5.1254
-7400,Orion,FAIL,9.6630,18.9930
-7400,Leo,FAIL,10.1103,79.8897
-7400,King_Shaft,FAIL,26.3220,18.6780
-7400,Queen_Shaft,FAIL,18.0006,16.9994
-7400,North_Shaft,FAIL,27.3705,5.1295
-7399,Orion,FAIL,9.6669,18.9969
-7399,Leo,FAIL,10.1153,79.8847
-7399,King_Shaft,FAIL,26.3180,18.6820
-7399,Queen_Shaft,FAIL,17.9958,17.0042
-7399,North_Shaft,FAIL,27.3663,5.1337
-7398,Orion,FAIL,9.6710,19.0010
-7398,Leo,FAIL,10.1205,79.8795
-7398,King_Shaft,FAIL,26.3140,18.6860
-7398,Queen_Shaft,FAIL,17.9910,17.0090
-7398,North_Shaft,FAIL,27.3621,5.1379
-7397,Orion,FAIL,9.6751,19.0051
-7397,Leo,FAIL,10.1259,79.8741
-7397,King_Shaft,FAIL,26.3098,18.6902
-7397,Queen_Shaft,FAIL,17.9859,17.0141
-7397,North_Shaft,FAIL,27.3577,5.1423
-7396,Orion,FAIL,9.6758,19.0058
-7396,Leo,FAIL,9.6392,80.3608
-7396,King_Shaft,FAIL,26.2972,18.7028
-7396,Queen_Shaft,FAIL,17.9783,17.0217
-7396,North_Shaft,FAIL,27.3487,5.1513
-7395,Orion,FAIL,9.6802,19.0102
-7395,Leo,FAIL,9.6449,80.3551
-7395,King_Shaft,FAIL,26.2926,18.7074
-7395,Queen_Shaft,FAIL,17.9729,17.0271
-7395,North_Shaft,FAIL,27.3439,5.1561
-7394,Orion,FAIL,9.6850,19.0150
-7394,Leo,FAIL,9.6507,80.3493
-7394,King_Shaft,FAIL,26.2877,18.7123
-7394,Queen_Shaft,FAIL,17.9673,17.0327
-7394,North_Shaft,FAIL,27.3388,5.1612
-7393,Orion,FAIL,9.6898,19.0198
-7393,Leo,FAIL,9.6564,80.3436
-7393,King_Shaft,FAIL,26.2827,18.7173
-7393,Queen_Shaft,FAIL,17.9617,17.0383
-7393,North_Shaft,FAIL,27.3336,5.1664
-7392,Orion,FAIL,9.7008,19.0308
-7392,Leo,FAIL,10.4305,79.5695
-7392,King_Shaft,FAIL,26.2808,18.7192
-7392,Queen_Shaft,FAIL,17.9542,17.0458
-7392,North_Shaft,FAIL,27.3328,5.1672
-7391,Orion,FAIL,9.7061,19.0361
-7391,Leo,FAIL,10.4362,79.5638
-7391,King_Shaft,FAIL,26.2754,18.7246
-7391,Queen_Shaft,FAIL,17.9485,17.0515
-7391,North_Shaft,FAIL,27.3273,5.1727
-7390,Orion,FAIL,9.7114,19.0414
-7390,Leo,FAIL,10.4417,79.5583
-7390,King_Shaft,FAIL,26.2700,18.7300
-7390,Queen_Shaft,FAIL,17.9429,17.0571
-7390,North_Shaft,FAIL,27.3218,5.1782
-7389,Orion,FAIL,9.7166,19.0466
-7389,Leo,FAIL,10.4471,79.5529
-7389,King_Shaft,FAIL,26.2646,18.7354
-7389,Queen_Shaft,FAIL,17.9375,17.0625
-7389,North_Shaft,FAIL,27.3165,5.1835
-7388,Orion,FAIL,9.7161,19.0461
-7388,Leo,FAIL,9.9589,80.0411
-7388,King_Shaft,FAIL,26.2596,18.7404
-7388,Queen_Shaft,FAIL,17.9399,17.0601
-7388,North_Shaft,FAIL,27.3100,5.1900
-7387,Orion,FAIL,9.7211,19.0511
-7387,Leo,FAIL,9.9640,80.0360
-7387,King_Shaft,FAIL,26.2545,18.7455
-7387,Queen_Shaft,FAIL,17.9348,17.0652
-7387,North_Shaft,FAIL,27.3048,5.1952
-7386,Orion,FAIL,9.7260,19.0560
-7386,Leo,FAIL,9.9689,80.0311
-7386,King_Shaft,FAIL,26.2497,18.7503
-7386,Queen_Shaft,FAIL,17.9300,17.0700
-7386,North_Shaft,FAIL,27.2999,5.2001
-7385,Orion,FAIL,9.7305,19.0605
-7385,Leo,FAIL,9.9738,80.0262
-7385,King_Shaft,FAIL,26.2452,18.7548
-7385,Queen_Shaft,FAIL,17.9254,17.0746
-7385,North_Shaft,FAIL,27.2952,5.2048
-7384,Orion,FAIL,9.7384,19.0684
-7384,Leo,FAIL,9.4874,80.5126
-7384,King_Shaft,FAIL,26.2372,18.7628
-7384,Queen_Shaft,FAIL,17.9126,17.0874
-7384,North_Shaft,FAIL,27.2901,5.2099
-7383,Orion,FAIL,9.7425,19.0725
-7383,Leo,FAIL,9.4923,80.5077
-7383,King_Shaft,FAIL,26.2330,18.7670
-7383,Queen_Shaft,FAIL,17.9081,17.0919
-7383,North_Shaft,FAIL,27.2858,5.2142
-7382,Orion,FAIL,9.7465,19.0765
-7382,Leo,FAIL,9.4972,80.5028
-7382,King_Shaft,FAIL,26.2289,18.7711
-7382,Queen_Shaft,FAIL,17.9036,17.0964
-7382,North_Shaft,FAIL,27.2816,5.2184
-7381,Orion,FAIL,9.7503,19.0803
-7381,Leo,FAIL,9.5023,80.4977
-7381,King_Shaft,FAIL,26.2249,18.7751
-7381,Queen_Shaft,FAIL,17.8990,17.1010
-7381,North_Shaft,FAIL,27.2775,5.2225
-7380,Orion,FAIL,9.7555,19.0855
-7380,Leo,FAIL,10.2745,79.7255
-7380,King_Shaft,FAIL,26.2287,18.7713
-7380,Queen_Shaft,FAIL,17.8972,17.1028
-7380,North_Shaft,FAIL,27.2755,5.2245
-7379,Orion,FAIL,9.7596,19.0896
-7379,Leo,FAIL,10.2800,79.7200
-7379,King_Shaft,FAIL,26.2244,18.7756
-7379,Queen_Shaft,FAIL,17.8922,17.1078
-7379,North_Shaft,FAIL,27.2712,5.2288
-7378,Orion,FAIL,9.7639,19.0939
-7378,Leo,FAIL,10.2857,79.7143
-7378,King_Shaft,FAIL,26.2201,18.7799
-7378,Queen_Shaft,FAIL,17.8871,17.1129
-7378,North_Shaft,FAIL,27.2667,5.2333
-7377,Orion,FAIL,9.7683,19.0983
-7377,Leo,FAIL,10.2915,79.7085
-7377,King_Shaft,FAIL,26.2155,18.7845
-7377,Queen_Shaft,FAIL,17.8817,17.1183
-7377,North_Shaft,FAIL,27.2621,5.2379
-7376,Orion,FAIL,9.7655,19.0955
-7376,Leo,FAIL,9.8051,80.1949
-7376,King_Shaft,FAIL,26.2038,18.7962
-7376,Queen_Shaft,FAIL,17.8766,17.1234
-7376,North_Shaft,FAIL,27.2530,5.2470
-7375,Orion,FAIL,9.7703,19.1003
-7375,Leo,FAIL,9.8111,80.1889
-7375,King_Shaft,FAIL,26.1988,18.8012
-7375,Queen_Shaft,FAIL,17.8710,17.1290
-7375,North_Shaft,FAIL,27.2478,5.2522
-7374,Orion,FAIL,9.7753,19.1053
-7374,Leo,FAIL,9.8171,80.1829
-7374,King_Shaft,FAIL,26.1937,18.8063
-7374,Queen_Shaft,FAIL,17.8654,17.1346
-7374,North_Shaft,FAIL,27.2426,5.2574
-7373,Orion,FAIL,9.7804,19.1104
-7373,Leo,FAIL,9.8231,80.1769
-7373,King_Shaft,FAIL,26.1885,18.8115
-7373,Queen_Shaft,FAIL,17.8597,17.1403
-7373,North_Shaft,FAIL,27.2372,5.2628
-7372,Orion,FAIL,9.7940,19.1240
-7372,Leo,FAIL,10.5977,79.4023
-7372,King_Shaft,FAIL,26.1840,18.8160
-7372,Queen_Shaft,FAIL,17.8504,17.1496
-7372,North_Shaft,FAIL,27.2358,5.2642
-7371,Orion,FAIL,9.7993,19.1293
-7371,Leo,FAIL,10.6034,79.3966
-7371,King_Shaft,FAIL,26.1785,18.8215
-7371,Queen_Shaft,FAIL,17.8449,17.1551
-7371,North_Shaft,FAIL,27.2303,5.2697
-7370,Orion,FAIL,9.8045,19.1345
-7370,Leo,FAIL,10.6089,79.3911
-7370,King_Shaft,FAIL,26.1733,18.8267
-7370,Queen_Shaft,FAIL,17.8396,17.1604
-7370,North_Shaft,FAIL,27.2250,5.2750
-7369,Orion,FAIL,9.8095,19.1395
-7369,Leo,FAIL,10.6143,79.3857
-7369,King_Shaft,FAIL,26.1681,18.8319
-7369,Queen_Shaft,FAIL,17.8344,17.1656
-7369,North_Shaft,FAIL,27.2197,5.2803
-7368,Orion,FAIL,9.8113,19.1413
-7368,Leo,FAIL,10.1260,79.8740
-7368,King_Shaft,FAIL,26.1670,18.8330
-7368,Queen_Shaft,FAIL,17.8369,17.1631
-7368,North_Shaft,FAIL,27.2137,5.2863
-7367,Orion,FAIL,9.8160,19.1460
-7367,Leo,FAIL,10.1312,79.8688
-7367,King_Shaft,FAIL,26.1622,18.8378
-7367,Queen_Shaft,FAIL,17.8321,17.1679
-7367,North_Shaft,FAIL,27.2089,5.2911
-7366,Orion,FAIL,9.8205,19.1505
-7366,Leo,FAIL,10.1362,79.8638
-7366,King_Shaft,FAIL,26.1578,18.8422
-7366,Queen_Shaft,FAIL,17.8275,17.1725
-7366,North_Shaft,FAIL,27.2043,5.2957
-7365,Orion,FAIL,9.8248,19.1548
-7365,Leo,FAIL,10.1413,79.8587
-7365,King_Shaft,FAIL,26.1535,18.8465
-7365,Queen_Shaft,FAIL,17.8229,17.1771
-7365,North_Shaft,FAIL,27.1999,5.3001
-7364,Orion,FAIL,9.8286,19.1586
-7364,Leo,FAIL,9.6551,80.3449
-7364,King_Shaft,FAIL,26.1433,18.8567
-7364,Queen_Shaft,FAIL,17.8115,17.1885
-7364,North_Shaft,FAIL,27.1945,5.3055
-7363,Orion,FAIL,9.8325,19.1625
-7363,Leo,FAIL,9.6603,80.3397
-7363,King_Shaft,FAIL,26.1393,18.8607
-7363,Queen_Shaft,FAIL,17.8069,17.1931
-7363,North_Shaft,FAIL,27.1904,5.3096
-7362,Orion,FAIL,9.8364,19.1664
-7362,Leo,FAIL,9.6657,80.3343
-7362,King_Shaft,FAIL,26.1353,18.8647
-7362,Queen_Shaft,FAIL,17.8024,17.1976
-7362,North_Shaft,FAIL,27.1863,5.3137
-7361,Orion,FAIL,9.8403,19.1703
-7361,Leo,FAIL,9.6714,80.3286
-7361,King_Shaft,FAIL,26.1312,18.8688
-7361,Queen_Shaft,FAIL,17.7975,17.2025
-7361,North_Shaft,FAIL,27.1821,5.3179
-7360,Orion,FAIL,9.8482,19.1782
-7360,Leo,FAIL,10.4444,79.5556
-7360,King_Shaft,FAIL,26.1323,18.8677
-7360,Queen_Shaft,FAIL,17.7935,17.2065
-7360,North_Shaft,FAIL,27.1801,5.3199
-7359,Orion,FAIL,9.8525,19.1825
-7359,Leo,FAIL,10.4504,79.5496
-7359,King_Shaft,FAIL,26.1278,18.8722
-7359,Queen_Shaft,FAIL,17.7883,17.2117
-7359,North_Shaft,FAIL,27.1756,5.3244
-7358,Orion,FAIL,9.8570,19.1870
-7358,Leo,FAIL,10.4565,79.5435
-7358,King_Shaft,FAIL,26.1232,18.8768
-7358,Queen_Shaft,FAIL,17.7829,17.2171
-7358,North_Shaft,FAIL,27.1709,5.3291
-7357,Orion,FAIL,9.8618,19.1918
-7357,Leo,FAIL,10.4628,79.5372
-7357,King_Shaft,FAIL,26.1183,18.8817
-7357,Queen_Shaft,FAIL,17.7773,17.2227
-7357,North_Shaft,FAIL,27.1659,5.3341
-7356,Orion,FAIL,9.8591,19.1891
-7356,Leo,FAIL,9.9765,80.0235
-7356,King_Shaft,FAIL,26.1101,18.8899
-7356,Queen_Shaft,FAIL,17.7750,17.2250
-7356,North_Shaft,FAIL,27.1568,5.3432
-7355,Orion,FAIL,9.8643,19.1943
-7355,Leo,FAIL,9.9827,80.0173
-7355,King_Shaft,FAIL,26.1049,18.8951
-7355,Queen_Shaft,FAIL,17.7694,17.2306
-7355,North_Shaft,FAIL,27.1514,5.3486
-7354,Orion,FAIL,9.8696,19.1996
-7354,Leo,FAIL,9.9888,80.0112
-7354,King_Shaft,FAIL,26.0997,18.9003
-7354,Queen_Shaft,FAIL,17.7638,17.2362
-7354,North_Shaft,FAIL,27.1460,5.3540
-7353,Orion,FAIL,9.8749,19.2049
-7353,Leo,FAIL,9.9949,80.0051
-7353,King_Shaft,FAIL,26.0943,18.9057
-7353,Queen_Shaft,FAIL,17.7582,17.2418
-7353,North_Shaft,FAIL,27.1405,5.3595
-7352,Orion,FAIL,9.8870,19.2170
-7352,Leo,FAIL,10.7700,79.2300
-7352,King_Shaft,FAIL,26.0873,18.9127
-7352,Queen_Shaft,FAIL,17.7471,17.2529
-7352,North_Shaft,FAIL,27.1386,5.3614
-7351,Orion,FAIL,9.8921,19.2221
-7351,Leo,FAIL,10.7757,79.2243
-7351,King_Shaft,FAIL,26.0820,18.9180
-7351,Queen_Shaft,FAIL,17.7419,17.2581
-7351,North_Shaft,FAIL,27.1333,5.3667
-7350,Orion,FAIL,9.8971,19.2271
-7350,Leo,FAIL,10.7813,79.2187
-7350,King_Shaft,FAIL,26.0769,18.9231
-7350,Queen_Shaft,FAIL,17.7368,17.2632
-7350,North_Shaft,FAIL,27.1281,5.3719
-7349,Orion,FAIL,9.9020,19.2320
-7349,Leo,FAIL,10.7868,79.2132
-7349,King_Shaft,FAIL,26.0719,18.9281
-7349,Queen_Shaft,FAIL,17.7318,17.2682
-7349,North_Shaft,FAIL,27.1231,5.3769
-7348,Orion,FAIL,9.9059,19.2359
-7348,Leo,FAIL,10.2982,79.7018
-7348,King_Shaft,FAIL,26.0751,18.9249
-7348,Queen_Shaft,FAIL,17.7327,17.2673
-7348,North_Shaft,FAIL,27.1178,5.3822
-7347,Orion,FAIL,9.9103,19.2403
-7347,Leo,FAIL,10.3035,79.6965
-7347,King_Shaft,FAIL,26.0708,18.9292
-7347,Queen_Shaft,FAIL,17.7281,17.2719
-7347,North_Shaft,FAIL,27.1133,5.3867
-7346,Orion,FAIL,9.9145,19.2445
-7346,Leo,FAIL,10.3089,79.6911
-7346,King_Shaft,FAIL,26.0666,18.9334
-7346,Queen_Shaft,FAIL,17.7236,17.2764
-7346,North_Shaft,FAIL,27.1089,5.3911
-7345,Orion,FAIL,9.9186,19.2486
-7345,Leo,FAIL,10.3143,79.6857
-7345,King_Shaft,FAIL,26.0625,18.9375
-7345,Queen_Shaft,FAIL,17.7190,17.2810
-7345,North_Shaft,FAIL,27.1047,5.3953
-7344,Orion,FAIL,9.9183,19.2483
-7344,Leo,FAIL,9.8283,80.1717
-7344,King_Shaft,FAIL,26.0499,18.9501
-7344,Queen_Shaft,FAIL,17.7106,17.2894
-7344,North_Shaft,FAIL,27.1018,5.3982
-7343,Orion,FAIL,9.9221,19.2521
-7343,Leo,FAIL,9.8340,80.1660
-7343,King_Shaft,FAIL,26.0459,18.9541
-7343,Queen_Shaft,FAIL,17.7060,17.2940
-7343,North_Shaft,FAIL,27.0976,5.4024
-7342,Orion,FAIL,9.9261,19.2561
-7342,Leo,FAIL,9.8400,80.1600
-7342,King_Shaft,FAIL,26.0417,18.9583
-7342,Queen_Shaft,FAIL,17.7011,17.2989
-7342,North_Shaft,FAIL,27.0934,5.4066
-7341,Orion,FAIL,9.9303,19.2603
-7341,Leo,FAIL,9.8462,80.1538
-7341,King_Shaft,FAIL,26.0374,18.9626
-7341,Queen_Shaft,FAIL,17.6960,17.3040
-7341,North_Shaft,FAIL,27.0889,5.4111
-7340,Orion,FAIL,9.9411,19.2711
-7340,Leo,FAIL,10.6200,79.3800
-7340,King_Shaft,FAIL,26.0357,18.9643
-7340,Queen_Shaft,FAIL,17.6897,17.3103
-7340,North_Shaft,FAIL,27.0842,5.4158
-7339,Orion,FAIL,9.9456,19.2756
-7339,Leo,FAIL,10.6264,79.3736
-7339,King_Shaft,FAIL,26.0309,18.9691
-7339,Queen_Shaft,FAIL,17.6843,17.3157
-7339,North_Shaft,FAIL,27.0795,5.4205
-7338,Orion,FAIL,9.9505,19.2805
-7338,Leo,FAIL,10.6330,79.3670
-7338,King_Shaft,FAIL,26.0259,18.9741
-7338,Queen_Shaft,FAIL,17.6786,17.3214
-7338,North_Shaft,FAIL,27.0744,5.4256
-7337,Orion,FAIL,9.9556,19.2856
-7337,Leo,FAIL,10.6395,79.3605
-7337,King_Shaft,FAIL,26.0207,18.9793
-7337,Queen_Shaft,FAIL,17.6729,17.3271
-7337,North_Shaft,FAIL,27.0691,5.4309
-7336,Orion,FAIL,9.9557,19.2857
-7336,Leo,FAIL,10.1531,79.8469
-7336,King_Shaft,FAIL,26.0164,18.9836
-7336,Queen_Shaft,FAIL,17.6738,17.3262
-7336,North_Shaft,FAIL,27.0632,5.4368
-7335,Orion,FAIL,9.9610,19.2910
-7335,Leo,FAIL,10.1595,79.8405
-7335,King_Shaft,FAIL,26.0112,18.9888
-7335,Queen_Shaft,FAIL,17.6682,17.3318
-7335,North_Shaft,FAIL,27.0578,5.4422
-7334,Orion,FAIL,9.9664,19.2964
-7334,Leo,FAIL,10.1657,79.8343
-7334,King_Shaft,FAIL,26.0058,18.9942
-7334,Queen_Shaft,FAIL,17.6627,17.3373
-7334,North_Shaft,FAIL,27.0523,5.4477
-7333,Orion,FAIL,9.9718,19.3018
-7333,Leo,FAIL,10.1718,79.8282
-7333,King_Shaft,FAIL,26.0004,18.9996
-7333,Queen_Shaft,FAIL,17.6573,17.3427
-7333,North_Shaft,FAIL,27.0468,5.4532
-7332,Orion,FAIL,9.9794,19.3094
-7332,Leo,FAIL,10.9473,79.0527
-7332,King_Shaft,FAIL,25.9910,19.0090
-7332,Queen_Shaft,FAIL,17.6445,17.3555
-7332,North_Shaft,FAIL,27.0413,5.4587
-7331,Orion,FAIL,9.9844,19.3144
-7331,Leo,FAIL,10.9531,79.0469
-7331,King_Shaft,FAIL,25.9860,19.0140
-7331,Queen_Shaft,FAIL,17.6395,17.3605
-7331,North_Shaft,FAIL,27.0363,5.4637
-7330,Orion,FAIL,9.9891,19.3191
-7330,Leo,FAIL,10.9588,79.0412
-7330,King_Shaft,FAIL,25.9811,19.0189
-7330,Queen_Shaft,FAIL,17.6346,17.3654
-7330,North_Shaft,FAIL,27.0313,5.4687
-7329,Orion,FAIL,9.9936,19.3236
-7329,Leo,FAIL,10.9644,79.0356
-7329,King_Shaft,FAIL,25.9765,19.0235
-7329,Queen_Shaft,FAIL,17.6300,17.3700
-7329,North_Shaft,FAIL,27.0266,5.4734
-7328,Orion,FAIL,9.9999,19.3299
-7328,Leo,FAIL,10.4757,79.5243
-7328,King_Shaft,FAIL,25.9793,19.0207
-7328,Queen_Shaft,FAIL,17.6290,17.3710
-7328,North_Shaft,FAIL,27.0199,5.4801
-7327,Orion,FAIL,10.0041,19.3341
-7327,Leo,FAIL,10.4814,79.5186
-7327,King_Shaft,FAIL,25.9751,19.0249
-7327,Queen_Shaft,FAIL,17.6245,17.3755
-7327,North_Shaft,FAIL,27.0157,5.4843
-7326,Orion,FAIL,10.0081,19.3381
-7326,Leo,FAIL,10.4871,79.5129
-7326,King_Shaft,FAIL,25.9709,19.0291
-7326,Queen_Shaft,FAIL,17.6199,17.3801
-7326,North_Shaft,FAIL,27.0115,5.4885
-7325,Orion,FAIL,10.0121,19.3421
-7325,Leo,FAIL,10.4930,79.5070
-7325,King_Shaft,FAIL,25.9667,19.0333
-7325,Queen_Shaft,FAIL,17.6152,17.3848
-7325,North_Shaft,FAIL,27.0073,5.4927
-7324,Orion,FAIL,10.0075,19.3375
-7324,Leo,FAIL,10.0072,79.9928
-7324,King_Shaft,FAIL,25.9567,19.0433
-7324,Queen_Shaft,FAIL,17.6099,17.3901
-7324,North_Shaft,FAIL,27.0063,5.4937
-7323,Orion,FAIL,10.0115,19.3415
-7323,Leo,FAIL,10.0135,79.9865
-7323,King_Shaft,FAIL,25.9525,19.0475
-7323,Queen_Shaft,FAIL,17.6050,17.3950
-7323,North_Shaft,FAIL,27.0020,5.4980
-7322,Orion,FAIL,10.0157,19.3457
-7322,Leo,FAIL,10.0200,79.9800
-7322,King_Shaft,FAIL,25.9481,19.0519
-7322,Queen_Shaft,FAIL,17.5998,17.4002
-7322,North_Shaft,FAIL,26.9975,5.5025
-7321,Orion,FAIL,10.0201,19.3501
-7321,Leo,FAIL,10.0266,79.9734
-7321,King_Shaft,FAIL,25.9435,19.0565
-7321,Queen_Shaft,FAIL,17.5945,17.4055
-7321,North_Shaft,FAIL,26.9927,5.5073
-7320,Orion,FAIL,10.0340,19.3640
-7320,Leo,FAIL,10.8013,79.1987
-7320,King_Shaft,FAIL,25.9388,19.0612
-7320,Queen_Shaft,FAIL,17.5858,17.4142
-7320,North_Shaft,FAIL,26.9848,5.5152
-7319,Orion,FAIL,10.0389,19.3689
-7319,Leo,FAIL,10.8081,79.1919
-7319,King_Shaft,FAIL,25.9338,19.0662
-7319,Queen_Shaft,FAIL,17.5802,17.4198
-7319,North_Shaft,FAIL,26.9796,5.5204
-7318,Orion,FAIL,10.0440,19.3740
-7318,Leo,FAIL,10.8148,79.1852
-7318,King_Shaft,FAIL,25.9285,19.0715
-7318,Queen_Shaft,FAIL,17.5744,17.4256
-7318,North_Shaft,FAIL,26.9742,5.5258
-7317,Orion,FAIL,10.0493,19.3793
-7317,Leo,FAIL,10.8215,79.1785
-7317,King_Shaft,FAIL,25.9231,19.0769
-7317,Queen_Shaft,FAIL,17.5687,17.4313
-7317,North_Shaft,FAIL,26.9688,5.5312
-7316,Orion,FAIL,10.0523,19.3823
-7316,Leo,FAIL,10.3349,79.6651
-7316,King_Shaft,FAIL,25.9230,19.0770
-7316,Queen_Shaft,FAIL,17.5712,17.4288
-7316,North_Shaft,FAIL,26.9657,5.5343
-7315,Orion,FAIL,10.0576,19.3876
-7315,Leo,FAIL,10.3414,79.6586
-7315,King_Shaft,FAIL,25.9177,19.0823
-7315,Queen_Shaft,FAIL,17.5656,17.4344
-7315,North_Shaft,FAIL,26.9602,5.5398
-7314,Orion,FAIL,10.0630,19.3930
-7314,Leo,FAIL,10.3477,79.6523
-7314,King_Shaft,FAIL,25.9124,19.0876
-7314,Queen_Shaft,FAIL,17.5602,17.4398
-7314,North_Shaft,FAIL,26.9548,5.5452
-7313,Orion,FAIL,10.0681,19.3981
-7313,Leo,FAIL,10.3538,79.6462
-7313,King_Shaft,FAIL,25.9073,19.0927
-7313,Queen_Shaft,FAIL,17.5550,17.4450
-7313,North_Shaft,FAIL,26.9495,5.5505
-7312,Orion,FAIL,10.0712,19.4012
-7312,Leo,FAIL,11.1298,78.8702
-7312,King_Shaft,FAIL,25.8954,19.1046
-7312,Queen_Shaft,FAIL,17.5426,17.4574
-7312,North_Shaft,FAIL,26.9448,5.5552
-7311,Orion,FAIL,10.0758,19.4058
-7311,Leo,FAIL,11.1357,78.8643
-7311,King_Shaft,FAIL,25.8906,19.1094
-7311,Queen_Shaft,FAIL,17.5378,17.4622
-7311,North_Shaft,FAIL,26.9400,5.5600
-7310,Orion,FAIL,10.0802,19.4102
-7310,Leo,FAIL,11.1415,78.8585
-7310,King_Shaft,FAIL,25.8861,19.1139
-7310,Queen_Shaft,FAIL,17.5332,17.4668
-7310,North_Shaft,FAIL,26.9353,5.5647
-7309,Orion,FAIL,10.0844,19.4144
-7309,Leo,FAIL,11.1473,78.8527
-7309,King_Shaft,FAIL,25.8818,19.1182
-7309,Queen_Shaft,FAIL,17.5287,17.4713
-7309,North_Shaft,FAIL,26.9309,5.5691
-7308,Orion,FAIL,10.0933,19.4233
-7308,Leo,FAIL,10.6587,79.3413
-7308,King_Shaft,FAIL,25.8821,19.1179
-7308,Queen_Shaft,FAIL,17.5256,17.4744
-7308,North_Shaft,FAIL,26.9238,5.5762
-7307,Orion,FAIL,10.0973,19.4273
-7307,Leo,FAIL,10.6648,79.3352
-7307,King_Shaft,FAIL,25.8779,19.1221
-7307,Queen_Shaft,FAIL,17.5209,17.4791
-7307,North_Shaft,FAIL,26.9196,5.5804
-7306,Orion,FAIL,10.1013,19.4313
-7306,Leo,FAIL,10.6710,79.3290
-7306,King_Shaft,FAIL,25.8737,19.1263
-7306,Queen_Shaft,FAIL,17.5162,17.4838
-7306,North_Shaft,FAIL,26.9154,5.5846
-7305,Orion,FAIL,10.1054,19.4354
-7305,Leo,FAIL,10.6774,79.3226
-7305,King_Shaft,FAIL,25.8695,19.1305
-7305,Queen_Shaft,FAIL,17.5113,17.4887
-7305,North_Shaft,FAIL,26.9112,5.5888
-7304,Orion,FAIL,10.1029,19.4329
-7304,Leo,FAIL,10.1919,79.8081
-7304,King_Shaft,FAIL,25.8637,19.1363
-7304,Queen_Shaft,FAIL,17.5093,17.4907
-7304,North_Shaft,FAIL,26.9105,5.5895
-7303,Orion,FAIL,10.1075,19.4375
-7303,Leo,FAIL,10.1987,79.8013
-7303,King_Shaft,FAIL,25.8592,19.1408
-7303,Queen_Shaft,FAIL,17.5040,17.4960
-7303,North_Shaft,FAIL,26.9058,5.5942
-7302,Orion,FAIL,10.1122,19.4422
-7302,Leo,FAIL,10.2056,79.7944
-7302,King_Shaft,FAIL,25.8545,19.1455
-7302,Queen_Shaft,FAIL,17.4987,17.5013
-7302,North_Shaft,FAIL,26.9010,5.5990
-7301,Orion,FAIL,10.1171,19.4471
-7301,Leo,FAIL,10.2125,79.7875
-7301,King_Shaft,FAIL,25.8497,19.1503
-7301,Queen_Shaft,FAIL,17.4932,17.5068
-7301,North_Shaft,FAIL,26.8960,5.6040
-7300,Orion,FAIL,10.1222,19.4522
-7300,Leo,FAIL,10.2196,79.7804
-7300,King_Shaft,FAIL,25.8446,19.1554
-7300,Queen_Shaft,FAIL,17.4875,17.5125
-7300,North_Shaft,FAIL,26.8908,5.6092
-7299,Orion,FAIL,10.1275,19.4575
-7299,Leo,FAIL,10.2266,79.7734
-7299,King_Shaft,FAIL,25.8394,19.1606
-7299,Queen_Shaft,FAIL,17.4818,17.5182
-7299,North_Shaft,FAIL,26.8854,5.6146
-7298,Orion,FAIL,10.1329,19.4629
-7298,Leo,FAIL,10.2334,79.7666
-7298,King_Shaft,FAIL,25.8340,19.1660
-7298,Queen_Shaft,FAIL,17.4762,17.5238
-7298,North_Shaft,FAIL,26.8799,5.6201
-7297,Orion,FAIL,10.1382,19.4682
-7297,Leo,FAIL,10.2402,79.7598
-7297,King_Shaft,FAIL,25.8287,19.1713
-7297,Queen_Shaft,FAIL,17.4707,17.5293
-7297,North_Shaft,FAIL,26.8744,5.6256
-7296,Orion,FAIL,10.1480,19.4780
-7296,Leo,FAIL,11.0154,78.9846
-7296,King_Shaft,FAIL,25.8203,19.1797
-7296,Queen_Shaft,FAIL,17.4596,17.5404
-7296,North_Shaft,FAIL,26.8663,5.6337
-7295,Orion,FAIL,10.1532,19.4832
-7295,Leo,FAIL,11.0218,78.9782
-7295,King_Shaft,FAIL,25.8149,19.1851
-7295,Queen_Shaft,FAIL,17.4544,17.5456
-7295,North_Shaft,FAIL,26.8610,5.6390
-7294,Orion,FAIL,10.1582,19.4882
-7294,Leo,FAIL,11.0281,78.9719
-7294,King_Shaft,FAIL,25.8098,19.1902
-7294,Queen_Shaft,FAIL,17.4493,17.5507
-7294,North_Shaft,FAIL,26.8558,5.6442
